date,average_price
2015-03-22,1.16
2015-03-22,1.19
2015-03-22,1.34
2015-03-22,1.13
2015-03-22,1.53
2015-03-22,1.0
2015-03-22,1.77
2015-03-22,0.76
2015-03-22,1.37
2015-03-22,0.98
2015-03-22,1.73
2015-03-22,1.1
2015-03-22,1.47
2015-03-22,1.34
2015-03-22,1.83
2015-03-22,1.33
2015-03-22,1.76
2015-03-22,0.97
2015-03-22,1.68
2015-03-22,1.01
2015-03-22,1.49
2015-03-22,0.99
2015-03-22,1.43
2015-03-22,0.85
2015-03-22,1.84
2015-03-29,1.02
2015-03-29,1.93
2015-03-29,1.11
2015-03-29,1.88
2015-03-29,1.25
2015-03-29,1.63
2015-03-29,0.98
2015-03-29,1.52
2015-03-29,1.19
2015-03-29,1.98
2015-03-29,1.39
2015-03-29,1.83
2015-03-29,1.1
2015-03-29,1.53
2015-03-29,1.23
2015-03-29,1.96
2015-03-29,1.22
2015-03-29,1.66
2015-03-29,0.95
2015-03-29,1.27
2015-03-29,0.96
2015-03-29,1.79
2015-03-29,0.79
2015-03-29,1.36
2015-03-29,1.11
2015-03-29,1.44
2015-03-29,0.97
2015-03-29,1.74
2015-03-29,1.11
2015-03-29,1.87
2015-03-29,1.09
2015-03-29,1.62
2015-03-29,1.14
2015-03-29,1.79
2015-03-29,1.22
2015-03-29,2.27
2015-03-29,0.79
2015-03-29,1.24
2015-03-29,1.09
2015-03-29,1.81
2015-03-29,1.2
2015-03-29,1.76
2015-03-29,0.84
2015-03-29,1.43
2015-03-29,1.0
2015-03-29,1.42
2015-03-29,1.0
2015-03-29,1.63
2015-03-29,1.25
2015-03-29,1.83
2015-03-29,1.18
2015-03-29,1.65
2015-03-29,1.07
2015-03-29,1.67
2015-03-29,0.97
2015-03-29,1.57
2015-03-29,1.36
2015-03-29,2.08
2015-03-29,1.26
2015-03-29,1.95
2015-03-29,1.07
2015-03-29,1.9
2015-03-29,1.25
2015-03-29,1.89
2015-03-29,1.39
2015-03-29,1.83
2015-03-29,0.57
2015-03-29,1.46
2015-03-29,1.25
2015-03-29,1.41
2015-03-29,1.08
2015-03-29,1.85
2015-03-29,1.2
2015-03-29,1.45
2015-03-29,1.23
2015-03-29,1.78
2015-03-29,1.15
2015-03-29,1.6
2015-03-29,1.13
2015-03-29,1.51
2015-03-29,1.2
2015-03-29,1.64
2015-03-29,1.08
2015-03-29,1.53
2015-03-29,1.3
2015-03-29,1.55
2015-03-29,1.22
2015-03-29,1.56
2015-03-29,1.11
2015-03-29,1.93
2015-03-29,0.82
2015-03-29,1.42
2015-03-29,1.16
2015-03-29,1.84
2015-03-29,1.12
2015-03-29,1.55
2015-03-29,1.21
2015-03-29,2.09
2015-03-29,1.29
2015-03-29,1.82
2015-03-29,1.2
2015-03-29,1.73
2015-03-29,1.04
2015-03-29,1.6
2015-03-29,0.93
2015-03-29,1.54
2015-03-29,0.74
2015-03-29,1.77
2015-04-05,1.16
2015-04-05,1.93
2015-04-05,1.04
2015-04-05,1.74
2015-04-05,1.29
2015-04-05,1.63
2015-04-05,1.09
2015-04-05,1.83
2015-04-05,1.27
2015-04-05,1.91
2015-04-05,1.44
2015-04-05,1.8
2015-04-05,1.12
2015-04-05,1.52
2015-04-05,1.19
2015-04-05,2.08
2015-04-05,1.27
2015-04-05,1.65
2015-04-05,1.06
2015-04-05,1.22
2015-04-05,1.09
2015-04-05,1.38
2015-04-05,0.77
2015-04-05,1.36
2015-04-05,1.19
2015-04-05,1.42
2015-04-05,1.11
2015-04-05,1.51
2015-04-05,1.22
2015-04-05,1.83
2015-04-05,1.18
2015-04-05,1.51
2015-04-05,1.21
2015-04-05,1.75
2015-04-05,1.33
2015-04-05,2.18
2015-04-05,0.83
2015-04-05,1.25
2015-04-05,1.17
2015-04-05,1.49
2015-04-05,1.1
2015-04-05,1.81
2015-04-05,0.81
2015-04-05,1.67
2015-04-05,1.01
2015-04-05,1.42
2015-04-05,1.08
2015-04-05,1.59
2015-04-05,1.11
2015-04-05,1.86
2015-04-05,1.19
2015-04-05,1.65
2015-04-05,1.06
2015-04-05,1.66
2015-04-05,0.99
2015-04-05,1.53
2015-04-05,1.41
2015-04-05,2.14
2015-04-05,1.34
2015-04-05,1.91
2015-04-05,1.19
2015-04-05,1.88
2015-04-05,1.1
2015-04-05,1.82
2015-04-05,1.43
2015-04-05,1.81
2015-04-05,0.57
2015-04-05,1.5
2015-04-05,1.29
2015-04-05,1.35
2015-04-05,1.13
2015-04-05,1.81
2015-04-05,1.22
2015-04-05,1.76
2015-04-05,1.12
2015-04-05,1.96
2015-04-05,1.14
2015-04-05,1.54
2015-04-05,1.19
2015-04-05,1.42
2015-04-05,1.23
2015-04-05,1.64
2015-04-05,1.11
2015-04-05,1.53
2015-04-05,1.33
2015-04-05,1.55
2015-04-05,1.26
2015-04-05,1.92
2015-04-05,1.1
2015-04-05,1.97
2015-04-05,0.83
2015-04-05,1.4
2015-04-05,1.08
2015-04-05,1.78
2015-04-05,1.15
2015-04-05,1.8
2015-04-05,1.36
2015-04-05,2.13
2015-04-05,1.38
2015-04-05,1.76
2015-04-05,1.09
2015-04-05,1.72
2015-04-05,1.06
2015-04-05,1.63
2015-04-05,0.95
2015-04-05,1.69
2015-04-05,0.76
2015-04-05,1.8
2015-04-12,1.13
2015-04-12,1.76
2015-04-12,0.99
2015-04-12,1.79
2015-04-12,1.15
2015-04-12,1.66
2015-04-12,1.19
2015-04-12,1.41
2015-04-12,1.26
2015-04-12,1.86
2015-04-12,1.42
2015-04-12,1.79
2015-04-12,1.06
2015-04-12,1.5
2015-04-12,1.17
2015-04-12,2.12
2015-04-12,1.24
2015-04-12,1.3
2015-04-12,1.02
2015-04-12,1.49
2015-04-12,1.07
2015-04-12,1.66
2015-04-12,0.72
2015-04-12,1.39
2015-04-12,1.05
2015-04-12,1.42
2015-04-12,1.02
2015-04-12,1.72
2015-04-12,1.13
2015-04-12,1.86
2015-04-12,1.11
2015-04-12,1.42
2015-04-12,1.18
2015-04-12,1.79
2015-04-12,1.25
2015-04-12,2.16
2015-04-12,0.79
2015-04-12,1.26
2015-04-12,1.15
2015-04-12,1.76
2015-04-12,0.99
2015-04-12,1.89
2015-04-12,0.76
2015-04-12,1.56
2015-04-12,0.93
2015-04-12,1.39
2015-04-12,0.97
2015-04-12,1.42
2015-04-12,1.0
2015-04-12,1.81
2015-04-12,1.13
2015-04-12,1.53
2015-04-12,1.0
2015-04-12,1.5
2015-04-12,0.97
2015-04-12,1.58
2015-04-12,1.43
2015-04-12,1.86
2015-04-12,1.33
2015-04-12,1.81
2015-04-12,1.16
2015-04-12,1.87
2015-04-12,0.99
2015-04-12,1.89
2015-04-12,1.44
2015-04-12,1.73
2015-04-12,0.66
2015-04-12,1.56
2015-04-12,1.5
2015-04-12,1.45
2015-04-12,0.97
2015-04-12,1.82
2015-04-12,1.16
2015-04-12,1.32
2015-04-12,1.1
2015-04-12,1.67
2015-04-12,1.11
2015-04-12,1.23
2015-04-12,1.13
2015-04-12,1.03
2015-04-12,1.24
2015-04-12,1.65
2015-04-12,1.01
2015-04-12,1.49
2015-04-12,1.33
2015-04-12,1.54
2015-04-12,1.33
2015-04-12,1.59
2015-04-12,1.05
2015-04-12,1.94
2015-04-12,0.8
2015-04-12,1.4
2015-04-12,1.0
2015-04-12,1.82
2015-04-12,1.21
2015-04-12,1.58
2015-04-12,1.21
2015-04-12,2.05
2015-04-12,1.36
2015-04-12,1.71
2015-04-12,0.99
2015-04-12,1.69
2015-04-12,1.02
2015-04-12,1.53
2015-04-12,0.98
2015-04-12,1.5
2015-04-12,0.76
2015-04-12,1.66
2015-04-19,1.19
2015-04-19,1.96
2015-04-19,1.12
2015-04-19,1.63
2015-04-19,1.28
2015-04-19,1.64
2015-04-19,0.99
2015-04-19,1.69
2015-04-19,1.15
2015-04-19,1.94
2015-04-19,1.42
2015-04-19,1.83
2015-04-19,1.05
2015-04-19,1.52
2015-04-19,1.18
2015-04-19,2.06
2015-04-19,1.24
2015-04-19,1.55
2015-04-19,1.02
2015-04-19,1.46
2015-04-19,1.0
2015-04-19,1.47
2015-04-19,0.8
2015-04-19,1.35
2015-04-19,1.08
2015-04-19,1.44
2015-04-19,0.96
2015-04-19,1.59
2015-04-19,0.93
2015-04-19,1.59
2015-04-19,1.06
2015-04-19,1.57
2015-04-19,1.17
2015-04-19,1.88
2015-04-19,1.35
2015-04-19,2.27
2015-04-19,0.82
2015-04-19,1.26
2015-04-19,1.08
2015-04-19,1.78
2015-04-19,1.17
2015-04-19,1.82
2015-04-19,0.82
2015-04-19,1.43
2015-04-19,0.93
2015-04-19,1.41
2015-04-19,1.01
2015-04-19,1.37
2015-04-19,1.23
2015-04-19,1.61
2015-04-19,1.18
2015-04-19,1.51
2015-04-19,1.11
2015-04-19,1.45
2015-04-19,0.93
2015-04-19,1.57
2015-04-19,1.42
2015-04-19,2.04
2015-04-19,1.31
2015-04-19,1.94
2015-04-19,1.13
2015-04-19,1.88
2015-04-19,1.23
2015-04-19,1.76
2015-04-19,1.43
2015-04-19,1.89
2015-04-19,0.51
2015-04-19,1.48
2015-04-19,1.49
2015-04-19,1.37
2015-04-19,1.12
2015-04-19,1.9
2015-04-19,0.99
2015-04-19,1.57
2015-04-19,1.13
2015-04-19,1.68
2015-04-19,1.1
2015-04-19,1.26
2015-04-19,1.08
2015-04-19,1.05
2015-04-19,1.19
2015-04-19,1.65
2015-04-19,1.04
2015-04-19,1.52
2015-04-19,1.23
2015-04-19,1.55
2015-04-19,1.13
2015-04-19,1.76
2015-04-19,1.08
2015-04-19,1.87
2015-04-19,0.82
2015-04-19,1.39
2015-04-19,1.14
2015-04-19,1.69
2015-04-19,1.03
2015-04-19,1.69
2015-04-19,1.34
2015-04-19,2.09
2015-04-19,1.4
2015-04-19,1.83
2015-04-19,1.16
2015-04-19,1.48
2015-04-19,1.03
2015-04-19,1.59
2015-04-19,0.88
2015-04-19,1.58
2015-04-19,0.7
2015-04-19,1.6
2015-04-26,1.22
2015-04-26,1.9
2015-04-26,1.12
2015-04-26,2.01
2015-04-26,1.29
2015-04-26,1.7
2015-04-26,0.96
2015-04-26,1.36
2015-04-26,1.28
2015-04-26,1.86
2015-04-26,1.41
2015-04-26,1.84
2015-04-26,1.15
2015-04-26,1.5
2015-04-26,1.2
2015-04-26,2.18
2015-04-26,1.24
2015-04-26,1.51
2015-04-26,1.06
2015-04-26,1.36
2015-04-26,1.02
2015-04-26,1.57
2015-04-26,0.81
2015-04-26,1.34
2015-04-26,1.19
2015-04-26,1.03
2015-04-26,1.01
2015-04-26,1.63
2015-04-26,1.09
2015-04-26,1.79
2015-04-26,1.14
2015-04-26,1.55
2015-04-26,1.21
2015-04-26,1.81
2015-04-26,1.36
2015-04-26,2.24
2015-04-26,0.79
2015-04-26,1.26
2015-04-26,1.24
2015-04-26,1.69
2015-04-26,1.21
2015-04-26,1.88
2015-04-26,0.88
2015-04-26,1.76
2015-04-26,1.02
2015-04-26,1.4
2015-04-26,1.21
2015-04-26,1.67
2015-04-26,1.25
2015-04-26,1.25
2015-04-26,1.2
2015-04-26,1.46
2015-04-26,1.08
2015-04-26,1.68
2015-04-26,0.96
2015-04-26,1.56
2015-04-26,1.44
2015-04-26,2.21
2015-04-26,1.36
2015-04-26,1.96
2015-04-26,1.24
2015-04-26,1.88
2015-04-26,1.23
2015-04-26,1.88
2015-04-26,1.46
2015-04-26,1.86
2015-04-26,0.53
2015-04-26,1.65
2015-04-26,1.44
2015-04-26,1.38
2015-04-26,1.13
2015-04-26,1.93
2015-04-26,0.95
2015-04-26,1.27
2015-04-26,1.16
2015-04-26,1.51
2015-04-26,1.11
2015-04-26,1.12
2015-04-26,1.09
2015-04-26,0.94
2015-04-26,1.27
2015-04-26,1.62
2015-04-26,1.11
2015-04-26,1.48
2015-04-26,1.39
2015-04-26,1.52
2015-04-26,1.19
2015-04-26,1.66
2015-04-26,1.1
2015-04-26,2.02
2015-04-26,0.83
2015-04-26,1.43
2015-04-26,1.16
2015-04-26,1.7
2015-04-26,1.08
2015-04-26,1.5
2015-04-26,1.37
2015-04-26,2.03
2015-04-26,1.4
2015-04-26,1.77
2015-04-26,1.19
2015-04-26,1.31
2015-04-26,1.07
2015-04-26,1.45
2015-04-26,0.9
2015-04-26,1.27
2015-04-26,0.74
2015-04-26,1.92
2015-05-03,1.2
2015-05-03,2.03
2015-05-03,1.0
2015-05-03,2.03
2015-05-03,1.17
2015-05-03,1.66
2015-05-03,1.0
2015-05-03,1.55
2015-05-03,1.17
2015-05-03,1.82
2015-05-03,1.42
2015-05-03,1.81
2015-05-03,0.88
2015-05-03,1.48
2015-05-03,1.0
2015-05-03,1.8
2015-05-03,1.04
2015-05-03,1.51
2015-05-03,1.08
2015-05-03,1.42
2015-05-03,0.99
2015-05-03,0.89
2015-05-03,0.77
2015-05-03,1.37
2015-05-03,1.01
2015-05-03,1.03
2015-05-03,1.06
2015-05-03,1.37
2015-05-03,1.06
2015-05-03,1.61
2015-05-03,1.05
2015-05-03,1.22
2015-05-03,1.17
2015-05-03,1.84
2015-05-03,1.25
2015-05-03,1.55
2015-05-03,0.74
2015-05-03,1.26
2015-05-03,1.13
2015-05-03,1.3
2015-05-03,0.96
2015-05-03,1.82
2015-05-03,0.94
2015-05-03,1.41
2015-05-03,0.78
2015-05-03,1.36
2015-05-03,1.03
2015-05-03,1.38
2015-05-03,0.98
2015-05-03,1.35
2015-05-03,1.07
2015-05-03,1.34
2015-05-03,0.98
2015-05-03,1.57
2015-05-03,0.93
2015-05-03,1.55
2015-05-03,1.32
2015-05-03,2.14
2015-05-03,1.24
2015-05-03,1.89
2015-05-03,1.16
2015-05-03,1.92
2015-05-03,0.98
2015-05-03,1.82
2015-05-03,1.22
2015-05-03,1.85
2015-05-03,0.6
2015-05-03,1.4
2015-05-03,0.98
2015-05-03,1.49
2015-05-03,1.01
2015-05-03,1.92
2015-05-03,0.95
2015-05-03,1.54
2015-05-03,1.01
2015-05-03,1.35
2015-05-03,0.99
2015-05-03,1.03
2015-05-03,1.03
2015-05-03,0.88
2015-05-03,1.05
2015-05-03,1.64
2015-05-03,0.8
2015-05-03,1.41
2015-05-03,1.0
2015-05-03,1.55
2015-05-03,1.02
2015-05-03,1.56
2015-05-03,0.97
2015-05-03,1.92
2015-05-03,0.78
2015-05-03,1.43
2015-05-03,0.97
2015-05-03,1.7
2015-05-03,0.98
2015-05-03,1.62
2015-05-03,1.09
2015-05-03,2.0
2015-05-03,1.4
2015-05-03,1.84
2015-05-03,0.97
2015-05-03,1.34
2015-05-03,0.96
2015-05-03,1.37
2015-05-03,0.89
2015-05-03,1.24
2015-05-03,0.74
2015-05-03,1.51
2015-05-10,1.26
2015-05-10,1.98
2015-05-10,1.1
2015-05-10,1.82
2015-05-10,1.26
2015-05-10,1.7
2015-05-10,1.06
2015-05-10,1.71
2015-05-10,1.14
2015-05-10,2.02
2015-05-10,1.33
2015-05-10,1.85
2015-05-10,0.93
2015-05-10,1.4
2015-05-10,1.19
2015-05-10,2.05
2015-05-10,1.23
2015-05-10,1.47
2015-05-10,1.06
2015-05-10,1.43
2015-05-10,1.1
2015-05-10,0.81
2015-05-10,0.75
2015-05-10,1.39
2015-05-10,1.08
2015-05-10,1.23
2015-05-10,1.11
2015-05-10,1.09
2015-05-10,1.36
2015-05-10,1.22
2015-05-10,1.15
2015-05-10,1.13
2015-05-10,1.19
2015-05-10,1.78
2015-05-10,1.25
2015-05-10,2.31
2015-05-10,0.76
2015-05-10,1.28
2015-05-10,1.06
2015-05-10,1.08
2015-05-10,1.24
2015-05-10,1.81
2015-05-10,0.98
2015-05-10,1.34
2015-05-10,0.78
2015-05-10,1.39
2015-05-10,1.1
2015-05-10,1.04
2015-05-10,1.28
2015-05-10,1.77
2015-05-10,1.17
2015-05-10,1.28
2015-05-10,1.07
2015-05-10,1.13
2015-05-10,1.05
2015-05-10,1.6
2015-05-10,1.22
2015-05-10,1.93
2015-05-10,1.21
2015-05-10,1.9
2015-05-10,1.05
2015-05-10,1.91
2015-05-10,1.23
2015-05-10,1.78
2015-05-10,1.32
2015-05-10,1.79
2015-05-10,0.67
2015-05-10,1.46
2015-05-10,1.46
2015-05-10,1.49
2015-05-10,1.03
2015-05-10,1.85
2015-05-10,0.91
2015-05-10,1.64
2015-05-10,1.11
2015-05-10,1.32
2015-05-10,1.06
2015-05-10,1.03
2015-05-10,1.09
2015-05-10,0.82
2015-05-10,1.14
2015-05-10,1.3
2015-05-10,0.85
2015-05-10,1.45
2015-05-10,1.3
2015-05-10,1.48
2015-05-10,1.08
2015-05-10,1.66
2015-05-10,1.13
2015-05-10,1.87
2015-05-10,0.79
2015-05-10,1.4
2015-05-10,1.17
2015-05-10,1.77
2015-05-10,1.03
2015-05-10,1.76
2015-05-10,1.25
2015-05-10,2.0
2015-05-10,1.34
2015-05-10,1.85
2015-05-10,1.21
2015-05-10,1.69
2015-05-10,1.02
2015-05-10,1.42
2015-05-10,0.94
2015-05-10,1.47
2015-05-10,0.71
2015-05-10,1.43
2015-05-17,1.43
2015-05-17,1.87
2015-05-17,1.11
2015-05-17,1.78
2015-05-17,1.27
2015-05-17,1.42
2015-05-17,0.96
2015-05-17,1.92
2015-05-17,1.26
2015-05-17,1.91
2015-05-17,1.35
2015-05-17,1.79
2015-05-17,1.08
2015-05-17,1.49
2015-05-17,1.21
2015-05-17,1.26
2015-05-17,1.23
2015-05-17,1.57
2015-05-17,1.04
2015-05-17,1.27
2015-05-17,1.0
2015-05-17,1.21
2015-05-17,0.73
2015-05-17,1.35
2015-05-17,1.21
2015-05-17,1.22
2015-05-17,0.95
2015-05-17,1.34
2015-05-17,0.97
2015-05-17,1.85
2015-05-17,1.09
2015-05-17,1.44
2015-05-17,1.19
2015-05-17,1.88
2015-05-17,1.2
2015-05-17,2.3
2015-05-17,0.82
2015-05-17,1.25
2015-05-17,1.26
2015-05-17,1.19
2015-05-17,1.22
2015-05-17,1.75
2015-05-17,0.95
2015-05-17,1.35
2015-05-17,0.98
2015-05-17,1.41
2015-05-17,1.2
2015-05-17,1.44
2015-05-17,1.24
2015-05-17,1.79
2015-05-17,1.18
2015-05-17,1.24
2015-05-17,1.07
2015-05-17,1.55
2015-05-17,0.96
2015-05-17,1.53
2015-05-17,1.43
2015-05-17,2.06
2015-05-17,1.33
2015-05-17,1.92
2015-05-17,1.15
2015-05-17,1.88
2015-05-17,1.23
2015-05-17,1.88
2015-05-17,1.44
2015-05-17,1.85
2015-05-17,0.67
2015-05-17,1.67
2015-05-17,1.41
2015-05-17,1.53
2015-05-17,1.06
2015-05-17,1.93
2015-05-17,1.06
2015-05-17,1.68
2015-05-17,1.16
2015-05-17,1.15
2015-05-17,1.04
2015-05-17,1.01
2015-05-17,1.08
2015-05-17,0.92
2015-05-17,1.18
2015-05-17,1.53
2015-05-17,1.02
2015-05-17,1.48
2015-05-17,1.32
2015-05-17,1.53
2015-05-17,1.22
2015-05-17,1.81
2015-05-17,1.09
2015-05-17,1.44
2015-05-17,0.79
2015-05-17,1.41
2015-05-17,1.15
2015-05-17,1.7
2015-05-17,1.09
2015-05-17,1.78
2015-05-17,1.32
2015-05-17,2.01
2015-05-17,1.44
2015-05-17,1.74
2015-05-17,1.18
2015-05-17,1.69
2015-05-17,1.06
2015-05-17,1.5
2015-05-17,0.98
2015-05-17,1.49
2015-05-17,0.7
2015-05-17,1.42
2015-05-24,1.19
2015-05-24,1.93
2015-05-24,0.96
2015-05-24,1.74
2015-05-24,1.18
2015-05-24,1.69
2015-05-24,1.03
2015-05-24,1.97
2015-05-24,1.14
2015-05-24,1.94
2015-05-24,1.43
2015-05-24,1.8
2015-05-24,1.1
2015-05-24,1.5
2015-05-24,1.2
2015-05-24,2.07
2015-05-24,1.23
2015-05-24,1.86
2015-05-24,1.1
2015-05-24,1.48
2015-05-24,1.01
2015-05-24,1.51
2015-05-24,0.81
2015-05-24,1.36
2015-05-24,1.16
2015-05-24,1.43
2015-05-24,1.03
2015-05-24,1.61
2015-05-24,1.3
2015-05-24,1.83
2015-05-24,1.15
2015-05-24,1.66
2015-05-24,1.21
2015-05-24,1.84
2015-05-24,1.34
2015-05-24,2.36
2015-05-24,0.83
2015-05-24,1.26
2015-05-24,1.29
2015-05-24,1.65
2015-05-24,1.0
2015-05-24,1.83
2015-05-24,0.98
2015-05-24,1.33
2015-05-24,0.97
2015-05-24,1.42
2015-05-24,1.05
2015-05-24,1.51
2015-05-24,1.01
2015-05-24,1.77
2015-05-24,1.14
2015-05-24,1.37
2015-05-24,0.98
2015-05-24,1.35
2015-05-24,1.03
2015-05-24,1.61
2015-05-24,1.37
2015-05-24,2.17
2015-05-24,1.26
2015-05-24,1.97
2015-05-24,1.04
2015-05-24,1.88
2015-05-24,1.0
2015-05-24,1.81
2015-05-24,1.4
2015-05-24,1.9
2015-05-24,0.58
2015-05-24,1.7
2015-05-24,1.01
2015-05-24,1.54
2015-05-24,1.03
2015-05-24,1.92
2015-05-24,1.01
2015-05-24,1.82
2015-05-24,1.21
2015-05-24,1.36
2015-05-24,1.03
2015-05-24,1.02
2015-05-24,1.07
2015-05-24,0.89
2015-05-24,1.26
2015-05-24,1.62
2015-05-24,1.08
2015-05-24,1.51
2015-05-24,1.37
2015-05-24,1.52
2015-05-24,1.14
2015-05-24,1.85
2015-05-24,1.05
2015-05-24,1.99
2015-05-24,0.83
2015-05-24,1.39
2015-05-24,1.0
2015-05-24,1.78
2015-05-24,1.07
2015-05-24,1.76
2015-05-24,1.18
2015-05-24,2.04
2015-05-24,1.35
2015-05-24,1.8
2015-05-24,0.99
2015-05-24,1.7
2015-05-24,1.04
2015-05-24,1.59
2015-05-24,0.93
2015-05-24,1.6
2015-05-24,0.75
2015-05-24,1.38
2015-05-31,1.23
2015-05-31,1.9
2015-05-31,1.1
2015-05-31,1.84
2015-05-31,1.19
2015-05-31,1.69
2015-05-31,0.97
2015-05-31,1.54
2015-05-31,1.26
2015-05-31,1.94
2015-05-31,1.4
2015-05-31,1.79
2015-05-31,0.98
2015-05-31,1.5
2015-05-31,1.19
2015-05-31,2.14
2015-05-31,1.26
2015-05-31,1.85
2015-05-31,1.06
2015-05-31,1.47
2015-05-31,1.1
2015-05-31,1.49
2015-05-31,0.68
2015-05-31,1.38
2015-05-31,1.26
2015-05-31,1.43
2015-05-31,1.09
2015-05-31,1.55
2015-05-31,1.31
2015-05-31,1.85
2015-05-31,1.2
2015-05-31,1.65
2015-05-31,1.22
2015-05-31,1.83
2015-05-31,1.33
2015-05-31,2.24
2015-05-31,0.72
2015-05-31,1.23
2015-05-31,1.37
2015-05-31,1.56
2015-05-31,1.24
2015-05-31,1.83
2015-05-31,1.03
2015-05-31,1.35
2015-05-31,0.85
2015-05-31,1.4
2015-05-31,1.0
2015-05-31,1.34
2015-05-31,1.27
2015-05-31,1.72
2015-05-31,1.14
2015-05-31,1.44
2015-05-31,1.04
2015-05-31,1.55
2015-05-31,1.04
2015-05-31,1.55
2015-05-31,1.43
2015-05-31,1.93
2015-05-31,1.34
2015-05-31,1.89
2015-05-31,1.2
2015-05-31,1.91
2015-05-31,1.26
2015-05-31,1.84
2015-05-31,1.43
2015-05-31,1.86
2015-05-31,0.56
2015-05-31,1.54
2015-05-31,1.32
2015-05-31,1.51
2015-05-31,1.09
2015-05-31,1.93
2015-05-31,1.01
2015-05-31,1.5
2015-05-31,1.16
2015-05-31,1.6
2015-05-31,1.02
2015-05-31,1.13
2015-05-31,1.06
2015-05-31,0.98
2015-05-31,1.17
2015-05-31,1.62
2015-05-31,0.9
2015-05-31,1.49
2015-05-31,1.29
2015-05-31,1.54
2015-05-31,1.12
2015-05-31,1.65
2015-05-31,1.13
2015-05-31,2.02
2015-05-31,0.74
2015-05-31,1.41
2015-05-31,1.17
2015-05-31,1.81
2015-05-31,1.08
2015-05-31,1.55
2015-05-31,1.16
2015-05-31,2.06
2015-05-31,1.36
2015-05-31,1.81
2015-05-31,1.22
2015-05-31,1.72
2015-05-31,1.03
2015-05-31,1.58
2015-05-31,0.93
2015-05-31,1.53
2015-05-31,0.74
2015-05-31,1.39
2015-06-07,1.07
2015-06-07,1.93
2015-06-07,0.99
2015-06-07,1.74
2015-06-07,1.26
2015-06-07,1.71
2015-06-07,1.12
2015-06-07,2.24
2015-06-07,1.25
2015-06-07,2.0
2015-06-07,1.38
2015-06-07,1.8
2015-06-07,0.98
2015-06-07,1.67
2015-06-07,1.15
2015-06-07,2.02
2015-06-07,1.24
2015-06-07,1.85
2015-06-07,1.07
2015-06-07,1.46
2015-06-07,1.03
2015-06-07,1.21
2015-06-07,0.73
2015-06-07,1.35
2015-06-07,1.11
2015-06-07,1.44
2015-06-07,0.97
2015-06-07,1.28
2015-06-07,1.14
2015-06-07,1.7
2015-06-07,1.13
2015-06-07,1.55
2015-06-07,1.21
2015-06-07,1.84
2015-06-07,1.29
2015-06-07,2.34
2015-06-07,0.72
2015-06-07,1.19
2015-06-07,1.28
2015-06-07,1.45
2015-06-07,0.98
2015-06-07,1.64
2015-06-07,1.02
2015-06-07,1.43
2015-06-07,0.84
2015-06-07,1.42
2015-06-07,1.01
2015-06-07,1.24
2015-06-07,0.99
2015-06-07,1.75
2015-06-07,1.14
2015-06-07,1.47
2015-06-07,0.96
2015-06-07,1.25
2015-06-07,0.99
2015-06-07,1.54
2015-06-07,1.32
2015-06-07,2.31
2015-06-07,1.27
2015-06-07,2.02
2015-06-07,1.17
2015-06-07,1.92
2015-06-07,0.98
2015-06-07,1.81
2015-06-07,1.35
2015-06-07,1.94
2015-06-07,0.52
2015-06-07,1.54
2015-06-07,1.33
2015-06-07,1.57
2015-06-07,1.04
2015-06-07,1.9
2015-06-07,1.16
2015-06-07,1.96
2015-06-07,1.14
2015-06-07,1.66
2015-06-07,1.02
2015-06-07,1.24
2015-06-07,1.05
2015-06-07,1.08
2015-06-07,1.18
2015-06-07,1.85
2015-06-07,0.89
2015-06-07,1.51
2015-06-07,1.31
2015-06-07,1.96
2015-06-07,1.27
2015-06-07,2.01
2015-06-07,1.04
2015-06-07,1.95
2015-06-07,0.75
2015-06-07,1.37
2015-06-07,0.99
2015-06-07,1.75
2015-06-07,1.19
2015-06-07,1.88
2015-06-07,1.3
2015-06-07,1.92
2015-06-07,1.22
2015-06-07,1.77
2015-06-07,0.97
2015-06-07,1.71
2015-06-07,1.0
2015-06-07,1.67
2015-06-07,0.92
2015-06-07,1.74
2015-06-07,0.68
2015-06-07,1.48
2015-06-14,1.32
2015-06-14,2.03
2015-06-14,1.1
2015-06-14,1.85
2015-06-14,1.09
2015-06-14,1.61
2015-06-14,0.99
2015-06-14,2.18
2015-06-14,1.08
2015-06-14,2.03
2015-06-14,1.34
2015-06-14,1.83
2015-06-14,0.97
2015-06-14,1.68
2015-06-14,1.15
2015-06-14,2.06
2015-06-14,1.21
2015-06-14,1.87
2015-06-14,1.05
2015-06-14,1.34
2015-06-14,1.01
2015-06-14,1.5
2015-06-14,0.65
2015-06-14,1.35
2015-06-14,1.16
2015-06-14,1.44
2015-06-14,1.04
2015-06-14,1.37
2015-06-14,1.07
2015-06-14,1.8
2015-06-14,1.12
2015-06-14,1.58
2015-06-14,1.13
2015-06-14,1.83
2015-06-14,1.15
2015-06-14,2.25
2015-06-14,0.62
2015-06-14,1.21
2015-06-14,1.15
2015-06-14,1.57
2015-06-14,1.2
2015-06-14,1.88
2015-06-14,0.88
2015-06-14,1.44
2015-06-14,0.79
2015-06-14,1.44
2015-06-14,1.07
2015-06-14,1.58
2015-06-14,1.26
2015-06-14,1.81
2015-06-14,1.09
2015-06-14,1.6
2015-06-14,1.03
2015-06-14,1.76
2015-06-14,1.02
2015-06-14,1.63
2015-06-14,1.32
2015-06-14,2.0
2015-06-14,1.2
